"","downloaded","data_id","item_kind","category","item_id","item_definition","english_gloss","uni_lemma","child_id","age","value"
"1","2024-08-13",342535,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59540,12,""
"2","2024-08-13",342536,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59541,12,""
"3","2024-08-13",342537,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59542,12,""
"4","2024-08-13",342538,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59543,12,""
"5","2024-08-13",342539,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59544,12,""
"6","2024-08-13",342540,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59545,12,""
"7","2024-08-13",342541,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59546,12,""
"8","2024-08-13",342542,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59547,12,""
"9","2024-08-13",342543,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59548,12,""
"10","2024-08-13",342544,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59549,12,""
"11","2024-08-13",342545,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59550,12,""
"12","2024-08-13",342546,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59551,12,""
"13","2024-08-13",342547,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59552,12,""
"14","2024-08-13",342548,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59553,12,""
"15","2024-08-13",342549,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59554,12,""
"16","2024-08-13",342550,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59555,12,""
"17","2024-08-13",342551,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59556,12,""
"18","2024-08-13",342552,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59557,12,""
"19","2024-08-13",342553,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59558,12,""
"20","2024-08-13",342554,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59559,12,""
"21","2024-08-13",342555,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59560,12,""
"22","2024-08-13",342556,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59561,12,""
"23","2024-08-13",342557,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59562,12,""
"24","2024-08-13",342558,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59563,12,""
"25","2024-08-13",342559,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59564,12,""
"26","2024-08-13",342560,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59565,12,""
"27","2024-08-13",342561,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59566,12,""
"28","2024-08-13",342562,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59567,12,""
"29","2024-08-13",342563,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59568,12,""
"30","2024-08-13",342564,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59569,12,""
"31","2024-08-13",342565,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59570,12,""
"32","2024-08-13",342566,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59571,12,""
"33","2024-08-13",342567,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59572,12,""
"34","2024-08-13",342568,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59573,12,""
"35","2024-08-13",342569,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59574,12,""
"36","2024-08-13",342570,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59575,12,""
"37","2024-08-13",342571,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59576,12,""
"38","2024-08-13",342572,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59577,12,""
"39","2024-08-13",342573,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59578,12,""
"40","2024-08-13",342574,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59579,12,""
"41","2024-08-13",342575,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59580,12,""
"42","2024-08-13",342576,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59581,12,""
"43","2024-08-13",342577,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59582,12,""
"44","2024-08-13",342578,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59583,12,""
"45","2024-08-13",342579,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59584,12,""
"46","2024-08-13",342580,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59585,12,""
"47","2024-08-13",342581,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59586,12,""
"48","2024-08-13",342582,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59587,12,""
"49","2024-08-13",342583,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59588,12,""
"50","2024-08-13",342584,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59589,12,""
"51","2024-08-13",342585,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59590,12,""
"52","2024-08-13",342586,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59591,12,""
"53","2024-08-13",342587,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59592,12,""
"54","2024-08-13",342588,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59593,12,""
"55","2024-08-13",342589,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59594,12,""
"56","2024-08-13",342590,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59595,12,""
"57","2024-08-13",342591,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59596,12,""
"58","2024-08-13",342592,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59597,12,""
"59","2024-08-13",342593,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59598,12,""
"60","2024-08-13",342594,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59599,12,""
"61","2024-08-13",342595,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59600,12,""
"62","2024-08-13",342596,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59601,12,""
"63","2024-08-13",342597,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59602,12,""
"64","2024-08-13",342598,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59603,12,""
"65","2024-08-13",342599,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59604,12,""
"66","2024-08-13",342600,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59605,12,""
"67","2024-08-13",342601,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59606,12,""
"68","2024-08-13",342602,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59607,12,""
"69","2024-08-13",342603,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59608,12,""
"70","2024-08-13",342604,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59609,12,""
"71","2024-08-13",342605,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59610,12,""
"72","2024-08-13",342606,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59611,13,""
"73","2024-08-13",342607,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59612,13,""
"74","2024-08-13",342608,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59613,13,""
"75","2024-08-13",342609,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59614,13,""
"76","2024-08-13",342610,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59615,13,""
"77","2024-08-13",342611,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59616,13,""
"78","2024-08-13",342612,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59617,13,""
"79","2024-08-13",342613,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59618,13,""
"80","2024-08-13",342614,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59619,13,""
"81","2024-08-13",342615,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59620,13,""
"82","2024-08-13",342616,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59621,13,""
"83","2024-08-13",342617,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59622,13,""
"84","2024-08-13",342618,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59623,13,""
"85","2024-08-13",342619,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59624,13,""
"86","2024-08-13",342620,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59625,13,""
"87","2024-08-13",342621,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59626,13,""
"88","2024-08-13",342622,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59627,13,""
"89","2024-08-13",342623,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59628,13,""
"90","2024-08-13",342624,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59629,13,""
"91","2024-08-13",342625,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59630,13,""
"92","2024-08-13",342626,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59631,13,""
"93","2024-08-13",342627,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59632,13,""
"94","2024-08-13",342628,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59633,13,""
"95","2024-08-13",342629,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59634,13,""
"96","2024-08-13",342630,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59635,13,""
"97","2024-08-13",342631,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59636,13,""
"98","2024-08-13",342632,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59637,13,""
"99","2024-08-13",342633,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59638,13,""
"100","2024-08-13",342634,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59639,13,""
"101","2024-08-13",342635,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59640,13,""
"102","2024-08-13",342636,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59641,13,""
"103","2024-08-13",342637,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59642,13,""
"104","2024-08-13",342638,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59643,13,""
"105","2024-08-13",342639,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59644,13,""
"106","2024-08-13",342640,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59645,13,""
"107","2024-08-13",342641,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59646,13,""
"108","2024-08-13",342642,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59647,13,""
"109","2024-08-13",342643,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59648,13,""
"110","2024-08-13",342644,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59649,13,""
"111","2024-08-13",342645,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59650,13,""
"112","2024-08-13",342646,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59651,13,""
"113","2024-08-13",342647,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59652,13,""
"114","2024-08-13",342648,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59653,13,""
"115","2024-08-13",342649,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59654,13,""
"116","2024-08-13",342650,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59655,13,""
"117","2024-08-13",342651,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59656,13,""
"118","2024-08-13",342652,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59657,13,""
"119","2024-08-13",342653,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59658,13,""
"120","2024-08-13",342654,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59659,13,""
"121","2024-08-13",342655,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59660,13,""
"122","2024-08-13",342656,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59661,13,""
"123","2024-08-13",342657,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59662,13,""
"124","2024-08-13",342658,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59663,13,""
"125","2024-08-13",342659,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59664,13,""
"126","2024-08-13",342660,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59665,13,""
"127","2024-08-13",342661,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59666,13,""
"128","2024-08-13",342662,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59667,13,""
"129","2024-08-13",342663,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59668,13,""
"130","2024-08-13",342664,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59669,13,""
"131","2024-08-13",342665,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59670,13,""
"132","2024-08-13",342666,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59671,13,""
"133","2024-08-13",342667,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59672,13,""
"134","2024-08-13",342668,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59673,13,""
"135","2024-08-13",342669,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59674,13,""
"136","2024-08-13",342670,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59675,14,""
"137","2024-08-13",342671,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59676,14,""
"138","2024-08-13",342672,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59677,14,""
"139","2024-08-13",342673,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59678,14,""
"140","2024-08-13",342674,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59679,14,""
"141","2024-08-13",342675,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59680,14,""
"142","2024-08-13",342676,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59681,14,""
"143","2024-08-13",342677,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59682,14,""
"144","2024-08-13",342678,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59683,14,""
"145","2024-08-13",342679,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59684,14,""
"146","2024-08-13",342680,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59685,14,""
"147","2024-08-13",342681,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59686,14,""
"148","2024-08-13",342682,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59687,14,""
"149","2024-08-13",342683,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59688,14,""
"150","2024-08-13",342684,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59689,14,""
"151","2024-08-13",342685,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59690,14,""
"152","2024-08-13",342686,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59691,14,""
"153","2024-08-13",342687,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59692,14,""
"154","2024-08-13",342688,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59693,14,""
"155","2024-08-13",342689,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59694,14,""
"156","2024-08-13",342690,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59695,14,""
"157","2024-08-13",342691,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59696,14,""
"158","2024-08-13",342692,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59697,14,""
"159","2024-08-13",342693,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59698,14,""
"160","2024-08-13",342694,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59699,14,""
"161","2024-08-13",342695,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59700,14,""
"162","2024-08-13",342696,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59701,14,""
"163","2024-08-13",342697,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59702,14,""
"164","2024-08-13",342698,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59703,14,""
"165","2024-08-13",342699,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59704,14,""
"166","2024-08-13",342700,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59705,14,""
"167","2024-08-13",342701,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59706,14,""
"168","2024-08-13",342702,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59707,14,""
"169","2024-08-13",342703,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59708,14,""
"170","2024-08-13",342704,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59709,14,""
"171","2024-08-13",342705,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59710,14,""
"172","2024-08-13",342706,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59711,14,""
"173","2024-08-13",342707,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59712,14,""
"174","2024-08-13",342708,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59713,14,""
"175","2024-08-13",342709,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59714,14,""
"176","2024-08-13",342710,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59715,14,"produces"
"177","2024-08-13",342711,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59716,14,""
"178","2024-08-13",342712,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59717,14,""
"179","2024-08-13",342713,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59718,14,""
"180","2024-08-13",342714,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59719,14,""
"181","2024-08-13",342715,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59720,14,""
"182","2024-08-13",342716,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59721,14,""
"183","2024-08-13",342717,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59722,14,""
"184","2024-08-13",342718,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59723,14,""
"185","2024-08-13",342719,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59724,14,""
"186","2024-08-13",342720,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59725,14,""
"187","2024-08-13",342721,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59726,14,""
"188","2024-08-13",342722,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59727,14,"produces"
"189","2024-08-13",342723,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59728,14,""
"190","2024-08-13",342724,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59729,14,""
"191","2024-08-13",342725,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59730,14,""
"192","2024-08-13",342726,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59731,14,""
"193","2024-08-13",342727,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59732,14,""
"194","2024-08-13",342728,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59733,14,""
"195","2024-08-13",342729,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59734,14,""
"196","2024-08-13",342730,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59735,14,""
"197","2024-08-13",342731,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59736,14,""
"198","2024-08-13",342732,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59737,14,""
"199","2024-08-13",342733,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59738,14,""
"200","2024-08-13",342734,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59739,14,""
"201","2024-08-13",342735,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59740,14,""
"202","2024-08-13",342736,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59741,14,""
"203","2024-08-13",342737,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59742,14,""
"204","2024-08-13",342738,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59743,14,""
"205","2024-08-13",342739,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59744,14,""
"206","2024-08-13",342740,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59745,14,""
"207","2024-08-13",342741,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59746,14,""
"208","2024-08-13",342742,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59747,14,""
"209","2024-08-13",342743,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59748,14,""
"210","2024-08-13",342744,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59749,14,""
"211","2024-08-13",342745,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59750,14,""
"212","2024-08-13",342746,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59751,14,""
"213","2024-08-13",342747,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59752,14,""
"214","2024-08-13",342748,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59753,14,""
"215","2024-08-13",342749,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59754,14,""
"216","2024-08-13",342750,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59755,14,""
"217","2024-08-13",342751,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59756,14,""
"218","2024-08-13",342752,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59757,14,""
"219","2024-08-13",342753,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59758,14,""
"220","2024-08-13",342754,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59759,14,""
"221","2024-08-13",342755,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59760,14,""
"222","2024-08-13",342756,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59761,14,""
"223","2024-08-13",342757,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59762,14,""
"224","2024-08-13",342758,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59763,14,""
"225","2024-08-13",342759,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59764,14,""
"226","2024-08-13",342760,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59765,14,""
"227","2024-08-13",342761,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59766,14,""
"228","2024-08-13",342762,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59767,14,""
"229","2024-08-13",342763,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59768,14,""
"230","2024-08-13",342764,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59769,14,""
"231","2024-08-13",342765,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59770,14,""
"232","2024-08-13",342766,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59771,14,""
"233","2024-08-13",342767,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59772,14,"produces"
"234","2024-08-13",342768,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59773,14,""
"235","2024-08-13",342769,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59774,14,""
"236","2024-08-13",342770,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59775,14,""
"237","2024-08-13",342771,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59776,14,""
"238","2024-08-13",342772,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59777,14,""
"239","2024-08-13",342773,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59778,14,""
"240","2024-08-13",342774,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59779,14,""
"241","2024-08-13",342775,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59780,14,""
"242","2024-08-13",342776,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59781,14,""
"243","2024-08-13",342777,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59782,14,""
"244","2024-08-13",342778,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59783,14,""
"245","2024-08-13",342779,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59784,14,""
"246","2024-08-13",342780,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59785,14,""
"247","2024-08-13",342781,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59786,15,""
"248","2024-08-13",342782,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59787,15,""
"249","2024-08-13",342783,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59788,15,""
"250","2024-08-13",342784,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59789,15,""
"251","2024-08-13",342785,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59790,15,""
"252","2024-08-13",342786,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59791,15,""
"253","2024-08-13",342787,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59792,15,""
"254","2024-08-13",342788,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59793,15,""
"255","2024-08-13",342789,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59794,15,""
"256","2024-08-13",342790,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59795,15,""
"257","2024-08-13",342791,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59796,15,""
"258","2024-08-13",342792,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",59797,15,""
